DOI,prefix,title,language,container-title,ISSN,publisher,URL,issued,published,published-online,indexed,created,reference-count,is-referenced-by-count,type,member
10.12688/openreseurope.13358.1,10.12688,The existential stakes of platform governance and online content regulation: a critical conceptual model,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13358.1,2021-3-31,2021-3-31,2021-3-31,2021-12-14,2021-3-31,56,0,journal-article,2560
10.12688/openreseurope.13317.2,10.12688,Protocol for ethyl methanesulphonate (EMS) mutagenesis application in rice,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13317.2,2021-10-8,2021-10-8,2021-10-8,2022-2-14,2021-10-10,19,0,journal-article,2560
10.12688/openreseurope.13671.2,10.12688,The Salem simulator version 2.0: a tool for predicting the productivity of pure and mixed forest stands and simulating management operations,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13671.2,2021-11-1,2021-11-1,2021-11-1,2021-12-17,2021-11-1,46,0,journal-article,2560
10.12688/openreseurope.14198.1,10.12688,Co-feeding of vacuum gas oil and pinewood-derived hydrogenated pyrolysis oils in a fluid catalytic cracking pilot plant to generate olefins and gasoline,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14198.1,2021-11-30,2021-11-30,2021-11-30,2021-12-21,2021-11-30,20,0,journal-article,2560
10.12688/openreseurope.13639.4,10.12688,How many online workers are there in the world? A data-driven assessment,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13639.4,2021-10-15,2021-10-15,2021-10-15,2021-12-21,2021-10-15,27,1,journal-article,2560
10.12688/openreseurope.13135.2,10.12688,A Google Earth Engine-enabled Python approach for the identification of anthropogenic palaeo-landscape features,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13135.2,2021-9-3,2021-9-3,2021-9-3,2021-12-21,2021-9-6,140,0,journal-article,2560
10.12688/openreseurope.14378.1,10.12688,Inhibition of vacuum sublimation artefacts for (Scanning) Transmission Electron Microscopy ((S)TEM) of sulphur samples via encapsulation,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14378.1,2022-1-4,2022-1-4,2022-1-4,2022-1-21,2022-1-4,21,0,journal-article,2560
10.12688/openreseurope.14109.1,10.12688,FLEXGRID – A novel smart grid architecture that facilitates high-RES penetration through innovative flexibility markets towards efficient stakeholder interaction,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14109.1,2021-10-22,2021-10-22,2021-10-22,2021-12-25,2021-10-22,19,0,journal-article,2560
10.12688/openreseurope.13972.1,10.12688,Manipulating and measuring single atoms in the Maltese cross geometry,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13972.1,2021-9-6,2021-9-6,2021-9-6,2022-3-3,2021-9-6,44,0,journal-article,2560
10.12688/openreseurope.13972.2,10.12688,Manipulating and measuring single atoms in the Maltese cross geometry,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13972.2,2022-3-3,2022-3-3,2022-3-3,2022-3-3,2022-3-3,46,0,journal-article,2560
10.12688/openreseurope.14524.1,10.12688,From P4 medicine to P5 medicine: transitional times for a more human-centric approach to AI-based tools for hospitals of tomorrow,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14524.1,2022-3-9,2022-3-9,2022-3-9,2022-3-9,2022-3-9,48,0,journal-article,2560
10.12688/openreseurope.13923.2,10.12688,Affordable and effective optokinetic response methods to assess visual acuity and contrast sensitivity in larval to juvenile zebrafish,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13923.2,2022-1-6,2022-1-6,2022-1-6,2022-1-12,2022-1-6,29,0,journal-article,2560
10.12688/openreseurope.14306.1,10.12688,Hydrothermal carbonization as an alternative sanitation technology: process optimization and development of low-cost reactor,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14306.1,2021-11-26,2021-11-26,2021-11-26,2022-1-19,2021-11-26,42,0,journal-article,2560
10.12688/openreseurope.14367.1,10.12688,Evaluation of the potential benefits of iron supplementation in organic pig farming,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14367.1,2022-1-24,2022-1-24,2022-1-24,2022-2-8,2022-1-24,23,0,journal-article,2560
10.12688/openreseurope.13015.1,10.12688,The abTEM code: transmission electron microscopy from first principles,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13015.1,2021-3-24,2021-3-24,2021-3-24,2022-2-10,2021-3-24,58,5,journal-article,2560
10.12688/openreseurope.13634.1,10.12688,Researching and practicing ARTIVISM through field-crossing: an innovative method for collaborative research,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13634.1,2021-9-13,2021-9-13,2021-9-13,2022-2-10,2021-9-13,46,0,journal-article,2560
10.12688/openreseurope.14074.1,10.12688,Identifying knowledge gaps for successful restorative aquaculture of Ostrea edulis: a bibliometric analysis,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14074.1,2021-9-6,2021-9-6,2021-9-6,2022-1-13,2021-9-6,50,0,journal-article,2560
10.12688/openreseurope.14325.1,10.12688,Evaluating researcher and stakeholder perspectives on socially responsible research and innovation practices in research performing organisations,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14325.1,2021-12-14,2021-12-14,2021-12-14,2022-1-14,2021-12-14,8,0,journal-article,2560
10.12688/openreseurope.13795.2,10.12688,Genomic evidence for the parallel regression of melatonin synthesis and signaling pathways in placental mammals,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13795.2,2021-12-13,2021-12-13,2021-12-13,2022-1-24,2021-12-13,112,0,journal-article,2560
10.12688/openreseurope.14361.1,10.12688,Non-combustion non-solar deployment characterization of a free-piston Stirling engine to integrate with an exothermic reactor,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14361.1,2021-12-21,2021-12-21,2021-12-21,2022-2-3,2021-12-21,11,0,journal-article,2560
10.12688/openreseurope.14033.1,10.12688,Enabling transdisciplinary research: Suggestions for avoiding `road-blocks' based on a case study,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14033.1,2021-12-3,2021-12-3,2021-12-3,2022-1-25,2021-12-3,11,0,journal-article,2560
10.12688/openreseurope.14332.1,10.12688,Dynamic participation in local energy communities with peer-to-peer trading,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14332.1,2022-1-11,2022-1-11,2022-1-11,2022-1-26,2022-1-11,64,0,journal-article,2560
10.12688/openreseurope.14344.1,10.12688,Human papillomavirus (HPV) detection in vaginal self-samples: evaluation of eNat® as an alternative suspension medium to ThinPrep®PreservCyt® for vaginal swabs,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14344.1,2022-3-10,2022-3-10,2022-3-10,2022-3-10,2022-3-10,20,0,journal-article,2560
10.12688/openreseurope.13723.1,10.12688,[2.2.2.2]Paracyclophanetetraenes (PCTs): cyclic structural analogues of poly(p‑phenylene vinylene)s (PPVs),en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13723.1,2021-9-23,2021-9-23,2021-9-23,2022-3-10,2021-9-23,36,1,journal-article,2560
10.12688/openreseurope.13806.1,10.12688,Digital twins for managing railway maintenance and resilience,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13806.1,2021-8-4,2021-8-4,2021-8-4,2021-12-8,2021-8-4,28,0,journal-article,2560
10.12688/openreseurope.13893.1,10.12688,Industrial symbiosis platforms for synergy identification and their most important data points: a systematic review,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13893.1,2021-8-31,2021-8-31,2021-8-31,2021-12-13,2021-8-31,37,0,journal-article,2560
10.12688/openreseurope.13781.1,10.12688,Superradiant lasing in inhomogeneously broadened ensembles with spatially varying coupling,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13781.1,2021-6-25,2021-6-25,2021-6-25,2021-12-19,2021-6-25,37,0,journal-article,2560
10.12688/openreseurope.13260.1,10.12688,Ethics as attention to context: recommendations for the ethics of artificial intelligence,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13260.1,2021-3-26,2021-3-26,2021-3-26,2021-12-18,2021-3-26,0,0,journal-article,2560
10.12688/openreseurope.14262.1,10.12688,Targeted gene knock-in reduces variation between transformants in the mushroom-forming fungus Schizophyllum commune,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14262.1,2021-11-29,2021-11-29,2021-11-29,2021-12-22,2021-11-29,16,0,journal-article,2560
10.12688/openreseurope.13539.1,10.12688,Protecting antiquities in early modern Rome: the papal edicts as paradigms for the heritage safeguard in Europe,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13539.1,2021-5-13,2021-5-13,2021-5-13,2021-12-22,2021-5-13,57,0,journal-article,2560
10.12688/openreseurope.13087.3,10.12688,A simple and cheap aerosol penetrometer for filter testing using an electronic cigarette.,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13087.3,2021-10-28,2021-10-28,2021-10-28,2021-12-21,2021-10-28,28,0,journal-article,2560
10.12688/openreseurope.13700.3,10.12688,Assessing the generalisability of a multicentre qualitative dementia research: the experience and challenges faced by the MinD project in Europe,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13700.3,2021-11-10,2021-11-10,2021-11-10,2021-12-22,2021-11-10,53,0,journal-article,2560
10.12688/openreseurope.13860.2,10.12688,An agenda-setting paper on data sharing platforms: euCanSHare workshop,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13860.2,2021-11-23,2021-11-23,2021-11-23,2021-12-19,2021-11-23,83,0,journal-article,2560
10.12688/openreseurope.13217.2,10.12688,Academic promotion and leadership: ‘moving the needle’ for the enhancement of gender equality in Tunisian higher education institutional members of the RMEI network following the TARGET framework,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13217.2,2021-5-13,2021-5-13,2021-5-13,2021-12-14,2021-5-13,13,0,journal-article,2560
10.12688/openreseurope.14505.1,10.12688,Transition from monolithic to microservice-based applications. Challenges from the developer perspective,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14505.1,2022-2-23,2022-2-23,2022-2-23,2022-2-23,2022-2-23,32,0,journal-article,2560
10.12688/openreseurope.13405.1,10.12688,Smokers’ support for the ban on sale of slim cigarettes in six European countries: findings from the EUREST-PLUS ITC Europe surveys,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13405.1,2021-5-18,2021-5-18,2021-5-18,2021-12-15,2021-5-18,22,0,journal-article,2560
10.12688/openreseurope.13914.1,10.12688,A spatio-temporal atlas of the developing fetal brain with spina bifida aperta,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13914.1,2021-10-15,2021-10-15,2021-10-15,2021-12-15,2021-10-15,45,0,journal-article,2560
10.12688/openreseurope.13555.1,10.12688,Application of solar-based oxidation to the management of empty pesticide container rinse water in Bolivia,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13555.1,2021-6-18,2021-6-18,2021-6-18,2021-12-12,2021-6-18,26,0,journal-article,2560
10.12688/openreseurope.13933.1,10.12688,A policy response to workplace innovation for the rail sector,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13933.1,2021-9-14,2021-9-14,2021-9-14,2021-12-12,2021-9-14,16,0,journal-article,2560
10.12688/openreseurope.13186.2,10.12688,"Naïve, unenculturated chimpanzees fail to make and use flaked stone tools",en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13186.2,2021-7-15,2021-7-15,2021-7-15,2022-3-3,2021-7-15,63,4,journal-article,2560
10.12688/openreseurope.13990.2,10.12688,Analysis of the concept of informal economy through 102 definitions: legality or necessity,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13990.2,2022-1-18,2022-1-18,2022-1-18,2022-2-1,2022-1-18,161,0,journal-article,2560
10.12688/openreseurope.13833.1,10.12688,Development of an innovative process involving the use of ionic liquids for the recovery and purification of rare earths from permanent magnets and NIMH batteries,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13833.1,2021-8-4,2021-8-4,2021-8-4,2021-12-10,2021-8-4,78,0,journal-article,2560
10.12688/openreseurope.13178.2,10.12688,The future of public health policymaking after COVID-19: a qualitative systematic review of lessons from Health in All Policies,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13178.2,2021-7-21,2021-7-21,2021-7-21,2021-12-11,2021-7-21,184,0,journal-article,2560
10.12688/openreseurope.14029.2,10.12688,A new nomenclature for the livestock-associated Mycobacterium tuberculosis complex based on phylogenomics,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14029.2,2021-12-1,2021-12-1,2021-12-1,2021-12-11,2021-12-1,90,0,journal-article,2560
10.12688/openreseurope.13241.1,10.12688,Improving the touchscreen-based food approach-avoidance task: remediated block-order effects and initial findings regarding validity,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13241.1,2021-3-24,2021-3-24,2021-3-24,2021-12-11,2021-3-24,55,0,journal-article,2560
10.12688/openreseurope.13264.1,10.12688,The parallels between particle induced lung overload and particle induced periprosthetic osteolysis (PPOL),en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13264.1,2021-3-24,2021-3-24,2021-3-24,2021-12-11,2021-3-24,51,0,journal-article,2560
10.12688/openreseurope.13411.2,10.12688,Skilled we-intentionality: Situating joint action in the living environment,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13411.2,2021-9-27,2021-9-27,2021-9-27,2021-12-16,2021-9-27,86,0,journal-article,2560
10.12688/openreseurope.13340.2,10.12688,Learning outcomes of leader and leadership development: Method of Soft and Female leadership (SFL) empirical framework for driving the gender equality change in Mediterranean Engineering Education,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13340.2,2021-10-13,2021-10-13,2021-10-13,2021-12-15,2021-10-13,82,0,journal-article,2560
10.12688/openreseurope.13834.1,10.12688,The future of education equity policy in a COVID-19 world: a qualitative systematic review of lessons from education policymaking,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13834.1,2021-7-8,2021-7-8,2021-7-8,2022-1-14,2021-7-8,202,2,journal-article,2560
10.12688/openreseurope.13592.2,10.12688,Study on human subjects – influence of stress and alcohol in simulated traffic situations,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13592.2,2021-12-7,2021-12-7,2021-12-7,2021-12-21,2021-12-7,24,0,journal-article,2560
10.12688/openreseurope.14216.2,10.12688,Can detection and prediction models for Alzheimer’s Disease be applied to Prodromal Parkinson’s Disease using explainable artificial intelligence? A brief report on Digital Neuro Signatures.,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14216.2,2022-1-10,2022-1-10,2022-1-10,2022-1-11,2022-1-10,27,0,journal-article,2560
10.12688/openreseurope.13392.1,10.12688,A spatiotemporal atlas of hydropower in Africa for energy modelling purposes,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13392.1,2021-3-26,2021-3-26,2021-3-26,2022-1-8,2021-3-26,45,1,journal-article,2560
10.12688/openreseurope.13715.1,10.12688,DARLENE – Improving situational awareness of European law enforcement agents through a combination of augmented reality and artificial intelligence solutions,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13715.1,2021-7-30,2021-7-30,2021-7-30,2022-1-21,2021-7-30,38,1,journal-article,2560
10.12688/openreseurope.14258.1,10.12688,Towards ethical good practice in cash transfer trials and their evaluation.,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14258.1,2022-1-25,2022-1-25,2022-1-25,2022-2-28,2022-1-25,81,0,journal-article,2560
10.12688/openreseurope.13079.1,10.12688,IoT Workload Emulation for Data Centers,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13079.1,2021-3-24,2021-3-24,2021-3-24,2022-2-28,2021-3-24,17,0,journal-article,2560
10.12688/openreseurope.14280.1,10.12688,Co-creation methodology with Smart technologies in Health and well-being to enable communication between isolated and disperse small communities: a literature review,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14280.1,2022-1-6,2022-1-6,2022-1-6,2022-1-7,2022-1-6,8,0,journal-article,2560
10.12688/openreseurope.13588.1,10.12688,"Financial development, poverty, and human development in the Fintech age: a regional analysis of the Southeast Asian states",en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13588.1,2021-10-4,2021-10-4,2021-10-4,2022-1-5,2021-10-4,58,1,journal-article,2560
10.12688/openreseurope.13333.1,10.12688,"A philosophy of birth: if you want to change the world, change the conversation",en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13333.1,2021-6-10,2021-6-10,2021-6-10,2022-1-13,2021-6-10,0,0,journal-article,2560
10.12688/openreseurope.13781.2,10.12688,Superradiant lasing in inhomogeneously broadened ensembles with spatially varying coupling,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13781.2,2021-9-22,2021-9-22,2021-9-22,2022-2-7,2021-9-27,38,1,journal-article,2560
10.12688/openreseurope.13369.1,10.12688,Radical collaboration during a global health emergency: development of the RDA COVID-19 data sharing recommendations and guidelines,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13369.1,2021-6-16,2021-6-16,2021-6-16,2022-1-20,2021-6-16,50,0,journal-article,2560
10.12688/openreseurope.13335.1,10.12688,The challenges and considerations for emerging or future entrepreneurial researchers in microphysiological systems,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13335.1,2021-4-19,2021-4-19,2021-4-19,2022-1-26,2021-4-19,354,1,journal-article,2560
10.12688/openreseurope.14354.1,10.12688,Modelling charge profiles of electric vehicles based on charges data,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14354.1,2021-12-23,2021-12-23,2021-12-23,2022-2-14,2021-12-23,34,0,journal-article,2560
10.12688/openreseurope.13861.2,10.12688,Geniac: Automatic Configuration GENerator and Installer for nextflow pipelines,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13861.2,2022-2-21,2022-2-21,2022-2-21,2022-2-21,2022-2-21,24,0,journal-article,2560
10.12688/openreseurope.13942.1,10.12688,"Review of the research programme on the Mortella III wreck (2010-2020, Corsica, France): A contribution to the knowledge of the Mediterranean naval architecture and material culture of the Renaissance.",en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13942.1,2022-1-11,2022-1-11,2022-1-11,2022-3-7,2022-1-11,75,0,journal-article,2560
10.12688/openreseurope.14176.2,10.12688,Hydrogen and deuterium charging of lifted-out specimens for atom probe tomography,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14176.2,2022-2-21,2022-2-21,2022-2-21,2022-3-7,2022-2-21,50,0,journal-article,2560
10.12688/openreseurope.14020.1,10.12688,Research avenues for amplifying indigenous radio,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14020.1,2022-3-4,2022-3-4,2022-3-4,2022-3-4,2022-3-4,22,0,journal-article,2560
10.12688/openreseurope.13313.1,10.12688,A case study research on interoperability improvement in Smart Grids: state-of-the-art and further opportunities,en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13313.1,2021-4-6,2021-4-6,2021-4-6,2022-3-3,2021-4-6,51,1,journal-article,2560
10.12688/openreseurope.14349.1,10.12688,"FAIR4Health: Findable, Accessible, Interoperable and Reusable data to foster Health Research",en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.14349.1,2022-3-9,2022-3-9,2022-3-9,2022-3-10,2022-3-9,10,0,journal-article,2560
10.12688/openreseurope.13264.2,10.12688,The parallels between particle induced lung overload and particle induced periprosthetic osteolysis (PPOL),en,Open Research Europe,2732-5121,F1000 Research Ltd,http://dx.doi.org/10.12688/openreseurope.13264.2,2022-3-9,2022-3-9,2022-3-9,2022-3-10,2022-3-9,50,0,journal-article,2560
